1638658250, 457, 524288, 0.09%
1638658550, 2987, 524288, 0.57%
1638658850, 3731, 524288, 0.71%
1638659150, 4048, 524288, 0.77%
1638659450, 4320, 524288, 0.82%
1638659750, 4520, 524288, 0.86%
1638660050, 5000, 524288, 0.95%
1638660350, 5050, 524288, 0.96%
1638660651, 5438, 524288, 1.04%
1638660951, 5670, 524288, 1.08%
1638661251, 5851, 524288, 1.12%
1638661551, 6162, 524288, 1.18%
1638661851, 6285, 524288, 1.20%
1638662151, 6379, 524288, 1.22%
1638662451, 6429, 524288, 1.23%
1638662751, 6583, 524288, 1.26%
1638663051, 6593, 524288, 1.26%
1638663352, 6634, 524288, 1.27%
1638663652, 6661, 524288, 1.27%
1638663952, 6691, 524288, 1.28%
1638664252, 7103, 524288, 1.35%
1638664552, 7228, 524288, 1.38%
1638664852, 7413, 524288, 1.41%
1638665152, 7439, 524288, 1.42%
1638665452, 7491, 524288, 1.43%
1638665752, 7499, 524288, 1.43%
1638666053, 7582, 524288, 1.45%
1638666353, 7587, 524288, 1.45%
1638666653, 7605, 524288, 1.45%
1638666953, 7630, 524288, 1.46%
1638667253, 7771, 524288, 1.48%
1638667553, 7897, 524288, 1.51%
1638667853, 8006, 524288, 1.53%
1638668153, 8027, 524288, 1.53%
1638668453, 8029, 524288, 1.53%
1638668753, 8040, 524288, 1.53%
1638669054, 8042, 524288, 1.53%
1638669354, 8059, 524288, 1.54%
1638669654, 8067, 524288, 1.54%
1638669954, 8068, 524288, 1.54%
1638670254, 8077, 524288, 1.54%
1638670554, 8083, 524288, 1.54%
1638670854, 8089, 524288, 1.54%
1638671154, 8100, 524288, 1.54%
1638671454, 8129, 524288, 1.55%
1638671754, 8146, 524288, 1.55%
1638672055, 8157, 524288, 1.56%
1638672355, 8157, 524288, 1.56%
1638672655, 8161, 524288, 1.56%
1638672955, 8167, 524288, 1.56%
1638673255, 8167, 524288, 1.56%
1638673555, 8179, 524288, 1.56%
1638673855, 8180, 524288, 1.56%
1638674155, 8182, 524288, 1.56%
1638674455, 8186, 524288, 1.56%
1638674756, 8192, 524288, 1.56%
1638675056, 8193, 524288, 1.56%
1638675356, 8194, 524288, 1.56%
1638675656, 8204, 524288, 1.56%
1638675956, 8212, 524288, 1.57%
1638676256, 8321, 524288, 1.59%
1638676556, 8370, 524288, 1.60%
1638676856, 8387, 524288, 1.60%
1638677156, 8448, 524288, 1.61%
1638677456, 8459, 524288, 1.61%
1638677757, 8471, 524288, 1.62%
1638678057, 8501, 524288, 1.62%
1638678357, 8509, 524288, 1.62%
1638678657, 8549, 524288, 1.63%
1638678957, 8627, 524288, 1.65%
1638679257, 8721, 524288, 1.66%
1638679557, 8749, 524288, 1.67%
1638679857, 8764, 524288, 1.67%
1638680157, 8768, 524288, 1.67%
1638680457, 8826, 524288, 1.68%
1638680757, 8828, 524288, 1.68%
1638681058, 8831, 524288, 1.68%
